policy,office_days,remote_days,replication,seed,flexibility,collaboration,functional_form,simulation_days,n_employees,initial_engagement,final_engagement,relative_improvement,k,gamma
P2,4,1,2,43,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7153497360706917,43.06994721413835,3.0,0.5
P2,4,1,3,44,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7149937846746371,42.99875693492743,3.0,0.5
P2,4,1,4,45,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7169377309022894,43.38754618045788,3.0,0.5
P2,4,1,5,46,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7161648313218577,43.23296626437154,3.0,0.5
P2,4,1,6,47,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7177459308199033,43.54918616398067,3.0,0.5
P2,4,1,7,48,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7148367392585124,42.967347851702485,3.0,0.5
P2,4,1,8,49,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7174718284915121,43.49436569830243,3.0,0.5
P2,4,1,9,50,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7135137452842945,42.70274905685889,3.0,0.5
P2,4,1,10,51,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7179686055350831,43.59372110701663,3.0,0.5
P2,4,1,11,52,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7188953580277128,43.779071605542555,3.0,0.5
P2,4,1,12,53,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7170151559502005,43.403031190040096,3.0,0.5
P2,4,1,13,54,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.717051136599599,43.41022731991979,3.0,0.5
P2,4,1,14,55,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7174347351528092,43.486947030561836,3.0,0.5
P2,4,1,15,56,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7184617125767696,43.69234251535392,3.0,0.5
P2,4,1,16,57,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7133741335526179,42.67482671052358,3.0,0.5
P2,4,1,17,58,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.719200001136771,43.840000227354196,3.0,0.5
P2,4,1,18,59,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7157225754772046,43.14451509544093,3.0,0.5
P2,4,1,19,60,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7152387080987614,43.04774161975229,3.0,0.5
P2,4,1,20,61,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7118171519866585,42.363430397331705,3.0,0.5
P2,4,1,21,62,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7199946881520751,43.99893763041503,3.0,0.5
P2,4,1,22,63,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7126786735775625,42.535734715512504,3.0,0.5
P2,4,1,23,64,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7133065269245727,42.66130538491455,3.0,0.5
P2,4,1,24,65,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7209478340425345,44.189566808506896,3.0,0.5
P2,4,1,25,66,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7153343820493087,43.066876409861734,3.0,0.5
P2,4,1,26,67,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7188453929037063,43.76907858074126,3.0,0.5
P2,4,1,27,68,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7227924873424515,44.5584974684903,3.0,0.5
P2,4,1,28,69,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.72188196334578,44.376392669156004,3.0,0.5
P2,4,1,29,70,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7171657779667169,43.43315559334337,3.0,0.5
P2,4,1,30,71,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7146408855441727,42.92817710883454,3.0,0.5
P3,3,2,1,42,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7140751469858213,42.81502939716426,3.0,0.5
P3,3,2,2,43,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7151461727609184,43.02923455218368,3.0,0.5
P3,3,2,3,44,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.715446885419851,43.089377083970206,3.0,0.5
P3,3,2,4,45,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7170118490178093,43.40236980356187,3.0,0.5
P3,3,2,5,46,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7165637430373607,43.31274860747214,3.0,0.5
P3,3,2,6,47,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7181096466967002,43.621929339340035,3.0,0.5
P3,3,2,7,48,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7149108288744519,42.982165774890376,3.0,0.5
P3,3,2,8,49,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7170698248193498,43.41396496386996,3.0,0.5
P3,3,2,9,50,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7129812321304713,42.596246426094254,3.0,0.5
P3,3,2,10,51,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7181345465199238,43.62690930398476,3.0,0.5
P3,3,2,11,52,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7190107221497342,43.802144429946836,3.0,0.5
P3,3,2,12,53,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7176138087049417,43.522761740988344,3.0,0.5
P3,3,2,13,54,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7173559077897799,43.47118155795597,3.0,0.5
P3,3,2,14,55,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7175088435666334,43.50176871332667,3.0,0.5
P3,3,2,15,56,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7181255209067364,43.62510418134728,3.0,0.5
P3,3,2,16,57,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7140821217311861,42.81642434623723,3.0,0.5
P3,3,2,17,58,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7184776830350035,43.6955366070007,3.0,0.5
P3,3,2,18,59,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7163716305166621,43.27432610333241,3.0,0.5
P3,3,2,19,60,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7152347072322451,43.046941446449026,3.0,0.5
P3,3,2,20,61,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7124353672881109,42.487073457622174,3.0,0.5
P3,3,2,21,62,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7214078077436333,44.281561548726664,3.0,0.5
P3,3,2,22,63,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7134931889924556,42.69863779849112,3.0,0.5
P3,3,2,23,64,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7125416405964746,42.50832811929492,3.0,0.5
P3,3,2,24,65,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7206100065483048,44.12200130966095,3.0,0.5
P3,3,2,25,66,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7166384600890298,43.32769201780595,3.0,0.5
P3,3,2,26,67,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7191675009383451,43.83350018766903,3.0,0.5
P3,3,2,27,68,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7227305944363354,44.54611888726707,3.0,0.5
P3,3,2,28,69,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.721620348080146,44.32406961602919,3.0,0.5
P3,3,2,29,70,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7184083280781461,43.68166561562923,3.0,0.5
P3,3,2,30,71,0.7883361632534234,0.8196773353931868,nonlinear,365,100,0.5,0.7140460920736349,42.80921841472698,3.0,0.5
P4,2,3,1,42,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7006008434423088,40.12016868846175,3.0,0.5
P4,2,3,2,43,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7008559835759276,40.171196715185516,3.0,0.5
P4,2,3,3,44,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7018919435753435,40.378388715068695,3.0,0.5
P4,2,3,4,45,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7029218007411177,40.58436014822353,3.0,0.5
P4,2,3,5,46,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7030082867850826,40.60165735701653,3.0,0.5
P4,2,3,6,47,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7043353697210322,40.86707394420643,3.0,0.5
P4,2,3,7,48,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7009615312695995,40.192306253919895,3.0,0.5
P4,2,3,8,49,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7028011406117393,40.56022812234785,3.0,0.5
P4,2,3,9,50,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.6985895334576891,39.71790669153783,3.0,0.5
P4,2,3,10,51,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7038922656049263,40.77845312098527,3.0,0.5
P4,2,3,11,52,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7050165247005996,41.003304940119925,3.0,0.5
P4,2,3,12,53,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7040581118654629,40.81162237309257,3.0,0.5
P4,2,3,13,54,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7035651621868488,40.71303243736977,3.0,0.5
P4,2,3,14,55,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7034602963982638,40.69205927965276,3.0,0.5
P4,2,3,15,56,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7038662535313404,40.77325070626807,3.0,0.5
P4,2,3,16,57,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7006729738126429,40.134594762528586,3.0,0.5
P4,2,3,17,58,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.703880896741676,40.7761793483352,3.0,0.5
P4,2,3,18,59,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7028637059125138,40.57274118250276,3.0,0.5
P4,2,3,19,60,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7012824049007704,40.25648098015409,3.0,0.5
P4,2,3,20,61,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.6989256636506618,39.785132730132354,3.0,0.5
P4,2,3,21,62,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7085898621619005,41.717972432380094,3.0,0.5
P4,2,3,22,63,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7001757222177898,40.035144443557954,3.0,0.5
P4,2,3,23,64,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.6978920252454026,39.57840504908052,3.0,0.5
P4,2,3,24,65,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7061127548058062,41.22255096116123,3.0,0.5
P4,2,3,25,66,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7035989535755719,40.71979071511438,3.0,0.5
P4,2,3,26,67,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.705430663752994,41.0861327505988,3.0,0.5
P4,2,3,27,68,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.708537320856267,41.70746417125339,3.0,0.5
P4,2,3,28,69,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.7074352088783563,41.487041775671265,3.0,0.5
P4,2,3,29,70,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.70538846054008,41.077692108015995,3.0,0.5
P4,2,3,30,71,0.9027486863136553,0.7059644256269408,nonlinear,365,100,0.5,0.6995685477497035,39.91370954994069,3.0,0.5
P5,1,4,1,42,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6740300531720138,34.80601063440276,3.0,0.5
P5,1,4,2,43,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6732746449844967,34.65492899689935,3.0,0.5
P5,1,4,3,44,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6752649690649318,35.052993812986365,3.0,0.5
P5,1,4,4,45,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6755369241777384,35.10738483554767,3.0,0.5
P5,1,4,5,46,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6764174340035923,35.283486800718464,3.0,0.5
P5,1,4,6,47,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6773559561678304,35.47119123356608,3.0,0.5
P5,1,4,7,48,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.673844617181974,34.76892343639479,3.0,0.5
P5,1,4,8,49,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6753988424289586,35.07976848579173,3.0,0.5
P5,1,4,9,50,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.671037890654146,34.2075781308292,3.0,0.5
P5,1,4,10,51,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6761602808478254,35.232056169565084,3.0,0.5
P5,1,4,11,52,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6777914214893956,35.558284297879126,3.0,0.5
P5,1,4,12,53,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6773306200108273,35.466124002165465,3.0,0.5
P5,1,4,13,54,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6765898726933253,35.317974538665055,3.0,0.5
P5,1,4,14,55,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6761556534240177,35.231130684803546,3.0,0.5
P5,1,4,15,56,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6764399924646636,35.287998492932715,3.0,0.5
P5,1,4,16,57,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6741503490439347,34.83006980878693,3.0,0.5
P5,1,4,17,58,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6760732560384515,35.214651207690295,3.0,0.5
P5,1,4,18,59,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6762006087171493,35.24012174342985,3.0,0.5
P5,1,4,19,60,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.674215302672154,34.843060534430805,3.0,0.5
P5,1,4,20,61,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6722698354515987,34.453967090319736,3.0,0.5
P5,1,4,21,62,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6827281959831027,36.54563919662055,3.0,0.5
P5,1,4,22,63,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6737577518322956,34.751550366459114,3.0,0.5
P5,1,4,23,64,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6700044530629373,34.00089061258746,3.0,0.5
P5,1,4,24,65,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6782294687085806,35.645893741716115,3.0,0.5
P5,1,4,25,66,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6773799096759863,35.475981935197254,3.0,0.5
P5,1,4,26,67,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6785556648553394,35.71113297106787,3.0,0.5
P5,1,4,27,68,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6810535770037769,36.210715400755376,3.0,0.5
P5,1,4,28,69,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6801025824259381,36.02051648518763,3.0,0.5
P5,1,4,29,70,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6792551395435736,35.85102790871473,3.0,0.5
P5,1,4,30,71,0.9655396102839868,0.5577708763999663,nonlinear,365,100,0.5,0.6718961378647236,34.379227572944714,3.0,0.5
P6,0,5,1,42,1.0,0.2,nonlinear,365,100,0.5,0.5957045212929356,19.14090425858712,3.0,0.5
P6,0,5,2,43,1.0,0.2,nonlinear,365,100,0.5,0.5924308138221568,18.486162764431356,3.0,0.5
P6,0,5,3,44,1.0,0.2,nonlinear,365,100,0.5,0.5968537374156803,19.370747483136054,3.0,0.5
P6,0,5,4,45,1.0,0.2,nonlinear,365,100,0.5,0.5951141298285436,19.022825965708723,3.0,0.5
P6,0,5,5,46,1.0,0.2,nonlinear,365,100,0.5,0.5981457970907732,19.62915941815464,3.0,0.5
P6,0,5,6,47,1.0,0.2,nonlinear,365,100,0.5,0.5979499396386273,19.58998792772546,3.0,0.5
P6,0,5,7,48,1.0,0.2,nonlinear,365,100,0.5,0.5942296090252669,18.84592180505338,3.0,0.5
P6,0,5,8,49,1.0,0.2,nonlinear,365,100,0.5,0.5952260932654375,19.045218653087503,3.0,0.5
P6,0,5,9,50,1.0,0.2,nonlinear,365,100,0.5,0.5905075235331467,18.101504706629346,3.0,0.5
P6,0,5,10,51,1.0,0.2,nonlinear,365,100,0.5,0.5946437702764664,18.928754055293282,3.0,0.5
P6,0,5,11,52,1.0,0.2,nonlinear,365,100,0.5,0.5978192883420581,19.56385766841162,3.0,0.5
P6,0,5,12,53,1.0,0.2,nonlinear,365,100,0.5,0.598530880564615,19.706176112923004,3.0,0.5
P6,0,5,13,54,1.0,0.2,nonlinear,365,100,0.5,0.5972414749159376,19.44829498318752,3.0,0.5
P6,0,5,14,55,1.0,0.2,nonlinear,365,100,0.5,0.5959716665758584,19.194333315171686,3.0,0.5
P6,0,5,15,56,1.0,0.2,nonlinear,365,100,0.5,0.5961706526001519,19.23413052003038,3.0,0.5
P6,0,5,16,57,1.0,0.2,nonlinear,365,100,0.5,0.5958937993253143,19.178759865062855,3.0,0.5
P6,0,5,17,58,1.0,0.2,nonlinear,365,100,0.5,0.5949037444349365,18.980748886987307,3.0,0.5
P6,0,5,18,59,1.0,0.2,nonlinear,365,100,0.5,0.5975658266133947,19.51316532267895,3.0,0.5
P6,0,5,19,60,1.0,0.2,nonlinear,365,100,0.5,0.5948107950445887,18.962159008917734,3.0,0.5
P6,0,5,20,61,1.0,0.2,nonlinear,365,100,0.5,0.5936661588094244,18.733231761884884,3.0,0.5
P6,0,5,21,62,1.0,0.2,nonlinear,365,100,0.5,0.6059921686920655,21.1984337384131,3.0,0.5
P6,0,5,22,63,1.0,0.2,nonlinear,365,100,0.5,0.595752861778804,19.150572355760808,3.0,0.5
P6,0,5,23,64,1.0,0.2,nonlinear,365,100,0.5,0.5886165189018957,17.72330378037914,3.0,0.5
P6,0,5,24,65,1.0,0.2,nonlinear,365,100,0.5,0.5965704209800831,19.314084196016612,3.0,0.5
P6,0,5,25,66,1.0,0.2,nonlinear,365,100,0.5,0.5996425936736045,19.928518734720903,3.0,0.5
P6,0,5,26,67,1.0,0.2,nonlinear,365,100,0.5,0.5994922338239032,19.89844676478063,3.0,0.5
P6,0,5,27,68,1.0,0.2,nonlinear,365,100,0.5,0.6004239148496318,20.08478296992635,3.0,0.5
P6,0,5,28,69,1.0,0.2,nonlinear,365,100,0.5,0.6000482412452885,20.00964824905771,3.0,0.5
P6,0,5,29,70,1.0,0.2,nonlinear,365,100,0.5,0.6018213304389458,20.36426608778916,3.0,0.5
P6,0,5,30,71,1.0,0.2,nonlinear,365,100,0.5,0.5910560001869407,18.211200037388142,3.0,0.5
P1,5,0,1,42,0.2,1.0,nonlinear,365,100,0.5,0.6889736378220522,37.794727564410444,3.0,0.7
P1,5,0,2,43,0.2,1.0,nonlinear,365,100,0.5,0.6918996779964706,38.379935599294114,3.0,0.7
P1,5,0,3,44,0.2,1.0,nonlinear,365,100,0.5,0.690888280930465,38.17765618609299,3.0,0.7
P1,5,0,4,45,0.2,1.0,nonlinear,365,100,0.5,0.6929665591702927,38.59331183405854,3.0,0.7
P1,5,0,5,46,0.2,1.0,nonlinear,365,100,0.5,0.6922323961266099,38.44647922532198,3.0,0.7
P1,5,0,6,47,0.2,1.0,nonlinear,365,100,0.5,0.6934548646434143,38.69097292868287,3.0,0.7
P1,5,0,7,48,0.2,1.0,nonlinear,365,100,0.5,0.6911629271725501,38.23258543451003,3.0,0.7
P1,5,0,8,49,0.2,1.0,nonlinear,365,100,0.5,0.6946972263915329,38.93944527830657,3.0,0.7
P1,5,0,9,50,0.2,1.0,nonlinear,365,100,0.5,0.6909463489827055,38.18926979654109,3.0,0.7
P1,5,0,10,51,0.2,1.0,nonlinear,365,100,0.5,0.6933530506492804,38.67061012985609,3.0,0.7
P1,5,0,11,52,0.2,1.0,nonlinear,365,100,0.5,0.6949488422122617,38.989768442452345,3.0,0.7
P1,5,0,12,53,0.2,1.0,nonlinear,365,100,0.5,0.6924405455783834,38.488109115676686,3.0,0.7
P1,5,0,13,54,0.2,1.0,nonlinear,365,100,0.5,0.6929623844201651,38.59247688403302,3.0,0.7
P1,5,0,14,55,0.2,1.0,nonlinear,365,100,0.5,0.6935448230618201,38.708964612364014,3.0,0.7
P1,5,0,15,56,0.2,1.0,nonlinear,365,100,0.5,0.6954939621083184,39.098792421663674,3.0,0.7
P1,5,0,16,57,0.2,1.0,nonlinear,365,100,0.5,0.68873847746397,37.747695492793994,3.0,0.7
P1,5,0,17,58,0.2,1.0,nonlinear,365,100,0.5,0.6968066914920398,39.36133829840796,3.0,0.7
P1,5,0,18,59,0.2,1.0,nonlinear,365,100,0.5,0.6910330418505457,38.20660837010914,3.0,0.7
P1,5,0,19,60,0.2,1.0,nonlinear,365,100,0.5,0.6918074701368152,38.361494027363044,3.0,0.7
P1,5,0,20,61,0.2,1.0,nonlinear,365,100,0.5,0.6872843475508059,37.456869510161184,3.0,0.7
P1,5,0,21,62,0.2,1.0,nonlinear,365,100,0.5,0.6941539121316267,38.83078242632534,3.0,0.7
P1,5,0,22,63,0.2,1.0,nonlinear,365,100,0.5,0.6878730583423711,37.57461166847422,3.0,0.7
P1,5,0,23,64,0.2,1.0,nonlinear,365,100,0.5,0.6909930052953448,38.19860105906896,3.0,0.7
P1,5,0,24,65,0.2,1.0,nonlinear,365,100,0.5,0.6975078016414115,39.501560328282295,3.0,0.7
P1,5,0,25,66,0.2,1.0,nonlinear,365,100,0.5,0.6894618657644402,37.89237315288805,3.0,0.7
P1,5,0,26,67,0.2,1.0,nonlinear,365,100,0.5,0.6947360282762371,38.94720565524743,3.0,0.7
P1,5,0,27,68,0.2,1.0,nonlinear,365,100,0.5,0.6990262022047495,39.80524044094991,3.0,0.7
P1,5,0,28,69,0.2,1.0,nonlinear,365,100,0.5,0.6987806855075079,39.75613710150159,3.0,0.7
P1,5,0,29,70,0.2,1.0,nonlinear,365,100,0.5,0.6915003835989488,38.300076719789764,3.0,0.7
P1,5,0,30,71,0.2,1.0,nonlinear,365,100,0.5,0.692112359702659,38.42247194053181,3.0,0.7
P2,4,1,1,42,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7061106534233167,41.22213068466334,3.0,0.7
P2,4,1,2,43,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7077912305558406,41.55824611116812,3.0,0.7
P2,4,1,3,44,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7076416166063537,41.52832332127075,3.0,0.7
P2,4,1,4,45,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7094004002038542,41.88008004077084,3.0,0.7
P2,4,1,5,46,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7088310975984056,41.766219519681115,3.0,0.7
P2,4,1,6,47,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7102940075503584,42.05880151007169,3.0,0.7
P2,4,1,7,48,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7073869380247273,41.47738760494546,3.0,0.7
P2,4,1,8,49,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7099799116403653,41.99598232807307,3.0,0.7
P2,4,1,9,50,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.705997772150689,41.19955443013781,3.0,0.7
P2,4,1,10,51,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.710320457543226,42.064091508645205,3.0,0.7
P2,4,1,11,52,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7114012350832929,42.28024701665858,3.0,0.7
P2,4,1,12,53,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7096171048197548,41.92342096395096,3.0,0.7
P2,4,1,13,54,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7096175043862121,41.92350087724242,3.0,0.7
P2,4,1,14,55,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7099285481611903,41.98570963223807,3.0,0.7
P2,4,1,15,56,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7109678888596794,42.193577771935885,3.0,0.7
P2,4,1,16,57,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7060253327737273,41.20506655474545,3.0,0.7
P2,4,1,17,58,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7116336777360476,42.326735547209516,3.0,0.7
P2,4,1,18,59,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7083418126640758,41.66836253281516,3.0,0.7
P2,4,1,19,60,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7078090651533966,41.56181303067932,3.0,0.7
P2,4,1,20,61,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7044394233153446,40.88788466306892,3.0,0.7
P2,4,1,21,62,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7127519741777405,42.5503948355481,3.0,0.7
P2,4,1,22,63,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7053497957024818,41.06995914049636,3.0,0.7
P2,4,1,23,64,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7057231451215896,41.14462902431792,3.0,0.7
P2,4,1,24,65,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7133123296675224,42.66246593350449,3.0,0.7
P2,4,1,25,66,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7080073108315921,41.60146216631841,3.0,0.7
P2,4,1,26,67,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7114263372351636,42.285267447032716,3.0,0.7
P2,4,1,27,68,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7152440095277325,43.0488019055465,3.0,0.7
P2,4,1,28,69,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7143959757999064,42.879195159981286,3.0,0.7
P2,4,1,29,70,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.7098731822464632,41.974636449292646,3.0,0.7
P2,4,1,30,71,0.5798629539852619,0.8843101439943604,nonlinear,365,100,0.5,0.707097321945299,41.41946438905979,3.0,0.7
P3,3,2,1,42,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7003338173806796,40.06676347613591,3.0,0.7
P3,3,2,2,43,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7010152439376666,40.20304878753331,3.0,0.7
P3,3,2,3,44,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7017045088676973,40.340901773539464,3.0,0.7
P3,3,2,4,45,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7029308215600701,40.58616431201403,3.0,0.7
